METADATA,TRUE
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
17771.5,1
17771.5,1
17771.5,1
17771.5,1
17771.5,1
17771.5,1
17771.5,1
17771.5,1
17771.5,1
17771.5,1
17771.5,1
14233.3,1
14233.3,1
14233.3,1
14233.3,1
14233.3,1
14233.3,1
14233.3,1
14233.3,1
14233.3,1
14233.3,1
14233.3,1
30142.5,1
30142.5,1
30142.5,1
30142.5,1
30142.5,1
30142.5,1
15189.5,1
15189.5,1
15189.5,1
15189.5,1
15189.5,1
15189.5,1
18328.7,1
18328.7,1
18328.7,1
18328.7,1
18328.7,1
18328.7,1
4525.71,1
15017.3,1
4525.71,1
4525.71,1
4525.71,1
15017.3,1
15017.3,1
16214.8,1
16214.8,1
29482.2,1
29482.2,1
29482.2,1
29482.2,1
29482.2,1
29482.2,1
29482.2,1
29482.2,1
29482.2,1
29482.2,1
11410.7,1
11410.7,1
11410.7,1
11410.7,1
11410.7,1
11410.7,1
11410.7,1
11410.7,1
11410.7,1
11410.7,1
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
19363.1,1
19363.1,1
0,0
0,0
0,0
0,0
0,0
12251.9,1
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
17771.5,1
17771.5,1
17771.5,1
17771.5,1
17771.5,1
17771.5,1
17771.5,1
17771.5,1
17771.5,1
17771.5,1
14233.3,1
14233.3,1
14233.3,1
14233.3,1
14233.3,1
14233.3,1
14233.3,1
14233.3,1
14233.3,1
14233.3,1
14233.3,1
30142.5,1
30142.5,1
30142.5,1
30142.5,1
30142.5,1
30142.5,1
15189.5,1
15189.5,1
15189.5,1
15189.5,1
15189.5,1
15189.5,1
18328.7,1
18328.7,1
18328.7,1
18328.7,1
18328.7,1
18328.7,1
4525.71,1
4525.71,1
4525.71,1
4525.71,1
4525.71,1
4525.71,1
4525.71,1
16214.8,1
16214.8,1
29482.2,1
29482.2,1
29482.2,1
29482.2,1
29482.2,1
29482.2,1
29482.2,1
29482.2,1
29482.2,1
29482.2,1
11410.7,1
11410.7,1
11410.7,1
11410.7,1
11410.7,1
11410.7,1
11410.7,1
11410.7,1
11410.7,1
11410.7,1
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
19363.1,1
19363.1,1
19363.1,1
12251.9,1
0,0
0,0
0,0
12251.9,1
12251.9,1
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
17771.5,1
17771.5,1
17771.5,1
17771.5,1
17771.5,1
17771.5,1
17771.5,1
17771.5,1
17771.5,1
14233.3,1
14233.3,1
14233.3,1
14233.3,1
14233.3,1
14233.3,1
14233.3,1
14233.3,1
14233.3,1
14233.3,1
14233.3,1
30142.5,1
30142.5,1
30142.5,1
30142.5,1
30142.5,1
30142.5,1
15189.5,1
15189.5,1
15189.5,1
15189.5,1
15189.5,1
15189.5,1
18328.7,1
18328.7,1
18328.7,1
18328.7,1
18328.7,1
4525.71,1
4525.71,1
4525.71,1
4525.71,1
4525.71,1
4525.71,1
4525.71,1
4525.71,1
16214.8,1
16214.8,1
16214.8,1
29482.2,1
29482.2,1
29482.2,1
29482.2,1
29482.2,1
29482.2,1
29482.2,1
29482.2,1
29482.2,1
37097.6,1
11410.7,1
11410.7,1
11410.7,1
11410.7,1
11410.7,1
11410.7,1
11410.7,1
11410.7,1
11410.7,1
0,0
0,0
0,0
11410.7,1
11410.7,1
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
19363.1,1
19363.1,1
19363.1,1
19363.1,1
12251.9,1
0,0
0,0
12251.9,1
12251.9,1
12251.9,1
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
17771.5,1
17771.5,1
17771.5,1
17771.5,1
17771.5,1
17771.5,1
17771.5,1
17771.5,1
14233.3,1
14233.3,1
14233.3,1
14233.3,1
14233.3,1
14233.3,1
14233.3,1
14233.3,1
14233.3,1
14233.3,1
14233.3,1
30142.5,1
30142.5,1
30142.5,1
30142.5,1
30142.5,1
30142.5,1
15189.5,1
15189.5,1
15189.5,1
15189.5,1
15189.5,1
15189.5,1
18328.7,1
18328.7,1
18328.7,1
18328.7,1
4525.71,1
4525.71,1
4525.71,1
4525.71,1
4525.71,1
4525.71,1
4525.71,1
4525.71,1
4525.71,1
16214.8,1
16214.8,1
16214.8,1
29482.2,1
29482.2,1
29482.2,1
29482.2,1
29482.2,1
29482.2,1
29482.2,1
29482.2,1
37097.6,1
37097.6,1
37097.6,1
11410.7,1
11410.7,1
11410.7,1
11410.7,1
11410.7,1
11410.7,1
11410.7,1
0,0
0,0
0,0
11410.7,1
11410.7,1
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
19363.1,1
19363.1,1
19363.1,1
19363.1,1
0,0
0,0
12251.9,1
12251.9,1
12251.9,1
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
18359.2,1
18359.2,1
18359.2,1
18359.2,1
18359.2,1
18359.2,1
18359.2,1
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
17771.5,1
17771.5,1
17771.5,1
17771.5,1
17771.5,1
17771.5,1
17771.5,1
14233.3,1
14233.3,1
14233.3,1
14233.3,1
14233.3,1
14233.3,1
14233.3,1
14233.3,1
14233.3,1
14233.3,1
14233.3,1
30142.5,1
30142.5,1
30142.5,1
30142.5,1
30142.5,1
30142.5,1
15189.5,1
15189.5,1
15189.5,1
15189.5,1
15189.5,1
15189.5,1
18328.7,1
18328.7,1
18328.7,1
18328.7,1
4525.71,1
4525.71,1
4525.71,1
4525.71,1
4525.71,1
4525.71,1
4525.71,1
4525.71,1
4525.71,1
16214.8,1
16214.8,1
16214.8,1
29482.2,1
29482.2,1
29482.2,1
29482.2,1
29482.2,1
29482.2,1
29482.2,1
29482.2,1
29482.2,1
29482.2,1
37097.6,1
37097.6,1
11410.7,1
11410.7,1
11410.7,1
11410.7,1
11410.7,1
11410.7,1
0,0
0,0
11410.7,1
11410.7,1
11410.7,1
11410.7,1
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
23161.5,1
23161.5,1
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
19363.1,1
19363.1,1
19363.1,1
12251.9,1
12251.9,1
0,0
0,0
12251.9,1
12251.9,1
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
18359.2,1
18359.2,1
18359.2,1
18359.2,1
18359.2,1
18359.2,1
18359.2,1
18359.2,1
18359.2,1
18359.2,1
18359.2,1
18359.2,1
18359.2,1
0,0
0,0
0,0
0,0
0,0
0,0
0,0
17771.5,1
17771.5,1
17771.5,1
17771.5,1
17771.5,1
17771.5,1
17771.5,1
14233.3,1
14233.3,1
14233.3,1
14233.3,1
14233.3,1
14233.3,1
14233.3,1
14233.3,1
14233.3,1
14233.3,1
14233.3,1
30142.5,1
30142.5,1
30142.5,1
30142.5,1
30142.5,1
30142.5,1
15189.5,1
15189.5,1
15189.5,1
15189.5,1
15189.5,1
15189.5,1
18328.7,1
18328.7,1
18328.7,1
18328.7,1
4525.71,1
4525.71,1
4525.71,1
4525.71,1
4525.71,1
4525.71,1
4525.71,1
4525.71,1
4525.71,1
16214.8,1
16214.8,1
16214.8,1
16214.8,1
16214.8,1
16214.8,1
16214.8,1
16214.8,1
29482.2,1
29482.2,1
29482.2,1
29482.2,1
29482.2,1
29482.2,1
37097.6,1
37097.6,1
37097.6,1
11410.7,1
11410.7,1
11410.7,1
11410.7,1
0,0
11410.7,1
11410.7,1
11410.7,1
11410.7,1
11410.7,1
21111.7,1
0,0
0,0
0,0
0,0
0,0
0,0
0,0
23161.5,1
23161.5,1
23161.5,1
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
19363.1,1
19363.1,1
12251.9,1
12251.9,1
12251.9,1
12251.9,1
0,0
12251.9,1
12251.9,1
12251.9,1
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
18359.2,1
18359.2,1
18359.2,1
18359.2,1
18359.2,1
18359.2,1
18359.2,1
18359.2,1
18359.2,1
18359.2,1
18359.2,1
18359.2,1
18359.2,1
18359.2,1
18359.2,1
18359.2,1
18359.2,1
18359.2,1
0,0
0,0
0,0
17771.5,1
17771.5,1
17771.5,1
17771.5,1
17771.5,1
17771.5,1
14233.3,1
14233.3,1
14233.3,1
14233.3,1
14233.3,1
14233.3,1
14233.3,1
14233.3,1
14233.3,1
14233.3,1
14233.3,1
30142.5,1
30142.5,1
30142.5,1
30142.5,1
30142.5,1
30142.5,1
15189.5,1
15189.5,1
15189.5,1
15189.5,1
15189.5,1
15189.5,1
15189.5,1
18328.7,1
18328.7,1
18328.7,1
4525.71,1
4525.71,1
4525.71,1
4525.71,1
4525.71,1
4525.71,1
4525.71,1
4525.71,1
4525.71,1
16214.8,1
16214.8,1
16214.8,1
16214.8,1
16214.8,1
16214.8,1
16214.8,1
16214.8,1
29482.2,1
29482.2,1
29482.2,1
29482.2,1
29482.2,1
29482.2,1
29482.2,1
37097.6,1
37097.6,1
37097.6,1
11410.7,1
11410.7,1
11410.7,1
11410.7,1
11410.7,1
11410.7,1
11410.7,1
11410.7,1
11410.7,1
21111.7,1
21111.7,1
0,0
0,0
0,0
0,0
0,0
0,0
23161.5,1
23161.5,1
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
19363.1,1
19363.1,1
12251.9,1
12251.9,1
12251.9,1
12251.9,1
12251.9,1
12251.9,1
12251.9,1
12251.9,1
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
12763.2,1
12763.2,1
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
7807.82,1
7807.82,1
0,0
7807.82,1
0,0
12779.9,1
12779.9,1
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
18359.2,1
18359.2,1
18359.2,1
18359.2,1
18359.2,1
18359.2,1
18359.2,1
18359.2,1
18359.2,1
18359.2,1
18359.2,1
18359.2,1
18359.2,1
18359.2,1
18359.2,1
18359.2,1
18359.2,1
18359.2,1
18359.2,1
18359.2,1
18359.2,1
6671.65,1
6671.65,1
6671.65,1
17771.5,1
17771.5,1
17771.5,1
14233.3,1
14233.3,1
14233.3,1
14233.3,1
14233.3,1
14233.3,1
14233.3,1
14233.3,1
14233.3,1
14233.3,1
14233.3,1
30142.5,1
30142.5,1
30142.5,1
30142.5,1
30142.5,1
30142.5,1
15189.5,1
15189.5,1
15189.5,1
15189.5,1
15189.5,1
15189.5,1
15189.5,1
18328.7,1
18328.7,1
18328.7,1
4525.71,1
4525.71,1
4525.71,1
4525.71,1
4525.71,1
4525.71,1
4525.71,1
4525.71,1
4525.71,1
16214.8,1
16214.8,1
16214.8,1
16214.8,1
16214.8,1
16214.8,1
16214.8,1
16214.8,1
29482.2,1
29482.2,1
29482.2,1
37097.6,1
37097.6,1
37097.6,1
37097.6,1
37097.6,1
37097.6,1
37097.6,1
37097.6,1
11410.7,1
11410.7,1
11410.7,1
11410.7,1
11410.7,1
11410.7,1
11410.7,1
21111.7,1
21111.7,1
21111.7,1
0,0
0,0
0,0
0,0
0,0
23161.5,1
23161.5,1
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
19363.1,1
19363.1,1
19363.1,1
12251.9,1
12251.9,1
12251.9,1
12251.9,1
12251.9,1
12251.9,1
12251.9,1
12251.9,1
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
12763.2,1
12763.2,1
12763.2,1
12763.2,1
12763.2,1
12763.2,1
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
7807.82,1
7807.82,1
7807.82,1
7807.82,1
7807.82,1
7807.82,1
12779.9,1
12779.9,1
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
18359.2,1
18359.2,1
18359.2,1
18359.2,1
18359.2,1
18359.2,1
18359.2,1
13274.3,1
13274.3,1
13274.3,1
18359.2,1
18359.2,1
18359.2,1
18359.2,1
18359.2,1
18359.2,1
18359.2,1
18359.2,1
18359.2,1
18359.2,1
6671.65,1
6671.65,1
6671.65,1
6671.65,1
6671.65,1
17771.5,1
14233.3,1
14233.3,1
14233.3,1
14233.3,1
14233.3,1
14233.3,1
14233.3,1
14233.3,1
14233.3,1
14233.3,1
14233.3,1
30142.5,1
30142.5,1
30142.5,1
30142.5,1
30142.5,1
30142.5,1
15189.5,1
15189.5,1
15189.5,1
15189.5,1
15189.5,1
15189.5,1
15189.5,1
18328.7,1
18328.7,1
18328.7,1
4525.71,1
4525.71,1
4525.71,1
4525.71,1
4525.71,1
4525.71,1
4525.71,1
4525.71,1
16214.8,1
16214.8,1
16214.8,1
16214.8,1
16214.8,1
16214.8,1
16214.8,1
16214.8,1
29482.2,1
29482.2,1
29482.2,1
29482.2,1
37097.6,1
37097.6,1
37097.6,1
37097.6,1
37097.6,1
37097.6,1
26295.7,1
26295.7,1
11410.7,1
11410.7,1
11410.7,1
11410.7,1
11410.7,1
11410.7,1
11410.7,1
21111.7,1
21111.7,1
21111.7,1
21111.7,1
21111.7,1
0,0
0,0
0,0
23161.5,1
23161.5,1
23161.5,1
23161.5,1
23161.5,1
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
19363.1,1
19363.1,1
19363.1,1
12251.9,1
12251.9,1
12251.9,1
12251.9,1
12251.9,1
12251.9,1
12251.9,1
12251.9,1
12251.9,1
0,0
0,0
0,0
12251.9,1
12966.8,1
12966.8,1
0,0
0,0
0,0
0,0
0,0
12763.2,1
12763.2,1
12763.2,1
12763.2,1
12763.2,1
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
7807.82,1
7807.82,1
7807.82,1
7807.82,1
7807.82,1
7807.82,1
7807.82,1
7807.82,1
7807.82,1
12779.9,1
12779.9,1
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
18359.2,1
18359.2,1
18359.2,1
18359.2,1
18359.2,1
18359.2,1
18359.2,1
13274.3,1
13274.3,1
18359.2,1
18359.2,1
18359.2,1
18359.2,1
18359.2,1
18359.2,1
18359.2,1
18359.2,1
18359.2,1
6671.65,1
6671.65,1
6671.65,1
6671.65,1
6671.65,1
6671.65,1
6671.65,1
6671.65,1
6671.65,1
26020.2,1
26020.2,1
26020.2,1
14233.3,1
14233.3,1
14233.3,1
14233.3,1
14233.3,1
39655.9,1
39655.9,1
39655.9,1
39655.9,1
39655.9,1
39655.9,1
39655.9,1
30142.5,1
15189.5,1
15189.5,1
15189.5,1
15189.5,1
15189.5,1
15189.5,1
18328.7,1
18328.7,1
18328.7,1
18328.7,1
4525.71,1
4525.71,1
4525.71,1
4525.71,1
4525.71,1
4525.71,1
4525.71,1
16214.8,1
16214.8,1
16214.8,1
16214.8,1
16214.8,1
16214.8,1
16214.8,1
37097.6,1
37097.6,1
29482.2,1
29482.2,1
29482.2,1
37097.6,1
37097.6,1
37097.6,1
37097.6,1
26295.7,1
26295.7,1
26295.7,1
26295.7,1
26295.7,1
26295.7,1
26295.7,1
26295.7,1
26295.7,1
21111.7,1
21111.7,1
21111.7,1
21111.7,1
21111.7,1
21111.7,1
21111.7,1
21111.7,1
0,0
0,0
23161.5,1
23161.5,1
23161.5,1
23161.5,1
23161.5,1
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
19363.1,1
19363.1,1
19363.1,1
12251.9,1
12251.9,1
12251.9,1
12251.9,1
12251.9,1
12251.9,1
12251.9,1
12251.9,1
12251.9,1
12251.9,1
12251.9,1
12251.9,1
12251.9,1
12966.8,1
12966.8,1
12966.8,1
12966.8,1
12966.8,1
12966.8,1
12966.8,1
12763.2,1
12763.2,1
12763.2,1
12763.2,1
12763.2,1
12763.2,1
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
7807.82,1
7807.82,1
7807.82,1
7807.82,1
7807.82,1
7807.82,1
7807.82,1
7807.82,1
7807.82,1
12779.9,1
12779.9,1
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
18359.2,1
18359.2,1
18359.2,1
18359.2,1
18359.2,1
13274.3,1
13274.3,1
13274.3,1
13274.3,1
13274.3,1
18359.2,1
18359.2,1
18359.2,1
18359.2,1
18359.2,1
18359.2,1
18359.2,1
18359.2,1
18359.2,1
6671.65,1
6671.65,1
6671.65,1
6671.65,1
6671.65,1
6671.65,1
6671.65,1
26020.2,1
26020.2,1
26020.2,1
26020.2,1
26020.2,1
14233.3,1
39655.9,1
39655.9,1
39655.9,1
39655.9,1
39655.9,1
39655.9,1
39655.9,1
39655.9,1
39655.9,1
39655.9,1
39655.9,1
15189.5,1
15189.5,1
15189.5,1
15189.5,1
15189.5,1
15189.5,1
18328.7,1
18328.7,1
18328.7,1
18328.7,1
4525.71,1
4525.71,1
4525.71,1
4525.71,1
4525.71,1
4525.71,1
4525.71,1
16214.8,1
16214.8,1
16214.8,1
16214.8,1
16214.8,1
16214.8,1
16214.8,1
37097.6,1
37097.6,1
37097.6,1
37097.6,1
29482.2,1
37097.6,1
37097.6,1
37097.6,1
37097.6,1
37097.6,1
26295.7,1
26295.7,1
26295.7,1
26295.7,1
26295.7,1
26295.7,1
26295.7,1
26295.7,1
21111.7,1
21111.7,1
21111.7,1
21111.7,1
21111.7,1
21111.7,1
21111.7,1
21111.7,1
23161.5,1
23161.5,1
23161.5,1
23161.5,1
23161.5,1
23161.5,1
23161.5,1
23161.5,1
23161.5,1
0,0
0,0
0,0
0,0
0,0
0,0
0,0
19363.1,1
19363.1,1
19363.1,1
19363.1,1
12251.9,1
12251.9,1
12251.9,1
12251.9,1
12251.9,1
12251.9,1
12251.9,1
12251.9,1
12251.9,1
12251.9,1
12251.9,1
12251.9,1
12966.8,1
12966.8,1
12966.8,1
12966.8,1
12966.8,1
12966.8,1
12966.8,1
12763.2,1
12763.2,1
12763.2,1
12763.2,1
12763.2,1
12763.2,1
12763.2,1
16947.0,1
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
7807.82,1
7807.82,1
7807.82,1
7807.82,1
7807.82,1
7807.82,1
7807.82,1
7807.82,1
7807.82,1
12779.9,1
12779.9,1
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
18359.2,1
18359.2,1
18359.2,1
13274.3,1
13274.3,1
13274.3,1
13274.3,1
13274.3,1
13274.3,1
18359.2,1
18359.2,1
18359.2,1
18359.2,1
18359.2,1
18359.2,1
18359.2,1
18359.2,1
18359.2,1
6671.65,1
6671.65,1
6671.65,1
6671.65,1
6671.65,1
6671.65,1
6671.65,1
26020.2,1
26020.2,1
26020.2,1
26020.2,1
26020.2,1
26020.2,1
26020.2,1
39655.9,1
39655.9,1
39655.9,1
39655.9,1
39655.9,1
39655.9,1
39655.9,1
39655.9,1
39655.9,1
39655.9,1
15189.5,1
15189.5,1
15189.5,1
15189.5,1
15189.5,1
15189.5,1
18328.7,1
18328.7,1
18328.7,1
18328.7,1
18328.7,1
4525.71,1
4525.71,1
4525.71,1
4525.71,1
4525.71,1
4525.71,1
16214.8,1
16214.8,1
16214.8,1
16214.8,1
16214.8,1
16214.8,1
16214.8,1
37097.6,1
37097.6,1
37097.6,1
37097.6,1
37097.6,1
37097.6,1
37097.6,1
37097.6,1
37097.6,1
37097.6,1
26295.7,1
26295.7,1
26295.7,1
26295.7,1
26295.7,1
26295.7,1
26295.7,1
26295.7,1
21111.7,1
21111.7,1
21111.7,1
21111.7,1
21111.7,1
21111.7,1
21111.7,1
21111.7,1
21111.7,1
23161.5,1
23161.5,1
23161.5,1
23161.5,1
23161.5,1
23161.5,1
23161.5,1
23161.5,1
19363.1,1
19363.1,1
19363.1,1
19363.1,1
19363.1,1
19363.1,1
19363.1,1
19363.1,1
19363.1,1
12251.9,1
12251.9,1
12251.9,1
12251.9,1
12251.9,1
12251.9,1
12251.9,1
12251.9,1
12251.9,1
12251.9,1
12251.9,1
12251.9,1
12251.9,1
12966.8,1
12966.8,1
12966.8,1
12966.8,1
12966.8,1
12966.8,1
12966.8,1
12966.8,1
12763.2,1
12763.2,1
12763.2,1
12763.2,1
12763.2,1
12763.2,1
16947.0,1
16947.0,1
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
7807.82,1
7807.82,1
7807.82,1
7807.82,1
7807.82,1
7807.82,1
7807.82,1
7807.82,1
7807.82,1
